# Stream: FlexEEG (EEG) from LAPTOP-HAVIHBPF
# Time range (requested): 1902.753s - 1932.753s
# Buffer range available: 0.0000s - 1948.1521s
timestamp,relative_time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9
92187.8831518,1904.4007,-495,13,166,54,-32,-8,-86,106,0
92187.8858159,1904.4034,-745,-22,-22,54,3,-12,-98,83,0
92187.9111507,1904.4287,-791,44,-42,39,41,-30,-128,72,0
92187.9135439,1904.4311,-713,51,64,80,100,-48,-121,62,0
92187.9155232,1904.4331,-780,-35,33,81,85,-58,-154,52,0
92187.9441599,1904.4617,-654,4,31,105,79,-93,-178,25,0
92187.9461705,1904.4637,-755,35,-269,102,61,-135,-159,0,0
92187.9480837,1904.4657,-739,55,54,130,14,-129,-180,-32,0
92187.9566256,1904.4742,-749,66,143,132,44,-105,-137,-41,0
92187.9587396,1904.4763,-733,81,149,118,38,-94,-109,-16,0
92187.9620334,1904.4796,-644,40,-225,103,33,-106,-104,-39,0
92187.9908895,1904.5085,-726,-74,-156,71,-5,-118,-126,-23,0
92187.9938171,1904.5114,-715,-122,-229,74,-27,-101,-136,-31,0
92187.9957982,1904.5134,-722,-36,37,91,-44,-133,-112,-24,0
92187.9982631,1904.5158,-646,-1,116,106,-55,-139,-85,-10,0
92188.0001145,1904.5177,-620,2,148,104,-47,-121,-125,23,0
92188.0019914,1904.5196,-558,-6,165,135,-62,-133,-147,3,0
92188.0294956,1904.5471,-504,-77,199,137,-48,-136,-127,-16,0
92188.031314,1904.5489,-591,-36,560,126,-29,-147,-122,18,0
92188.0333949,1904.5510,-559,-49,471,89,-21,-162,-172,32,0
92188.06025,1904.5778,-613,-137,185,77,-13,-151,-190,44,0
92188.0624766,1904.5801,-515,-173,130,108,-20,-136,-196,36,0
92188.0644824,1904.5821,-506,-74,22,51,-8,-129,-216,1,0
92188.0672508,1904.5848,-511,-16,312,31,-4,-144,-210,13,0
92188.0692079,1904.5868,-405,-27,255,24,-27,-167,-193,-15,0
92188.0708824,1904.5885,-526,-56,377,55,-11,-140,-140,-50,0
92188.1026264,1904.6202,-530,-126,626,62,41,-110,-152,-31,0
92188.1042657,1904.6218,-601,-138,263,64,29,-97,-148,-60,0
92188.1058825,1904.6235,-239,54,280,77,31,-107,-153,-38,0
92188.1279996,1904.6456,-408,20,448,55,53,-123,-163,-29,0
92188.1297149,1904.6473,-382,83,589,51,59,-117,-149,-32,0
92188.1317248,1904.6493,-265,80,590,32,54,-105,-133,-56,0
92188.1459227,1904.6635,-261,54,477,-8,79,-130,-87,-83,0
92188.1475561,1904.6651,-315,-53,538,-52,105,-168,-95,-62,0
92188.1494213,1904.6670,-574,-109,204,-48,88,-181,-65,-86,0
92188.1809199,1904.6985,-494,-45,597,-11,61,-217,-80,-122,0
92188.182852,1904.7004,-377,-45,746,-24,66,-228,-116,-140,0
92188.1854319,1904.7030,-382,19,895,-17,52,-209,-94,-190,0
92188.2167171,1904.7343,-302,76,795,-1,71,-199,-85,-183,0
92188.2183885,1904.7360,-240,-72,1192,14,102,-186,-79,-164,0
92188.2203538,1904.7379,-338,-189,1099,19,136,-174,-85,-150,0
92188.2222592,1904.7398,-489,-127,810,35,145,-131,-70,-109,0
92188.2237227,1904.7413,-390,-41,914,21,148,-155,-84,-82,0
92188.2253304,1904.7429,-220,-44,709,10,140,-139,-83,-77,0
92188.2490611,1904.7666,-226,-135,532,38,128,-124,-69,-52,0
92188.250987,1904.7686,-172,-191,119,42,109,-124,-91,-17,0
92188.2527476,1904.7703,-297,-242,64,18,77,-91,-55,-32,0
92188.2828364,1904.8004,-312,-245,300,5,62,-53,-62,-77,0
92188.2850536,1904.8026,-327,-167,750,-9,91,-45,-47,-85,0
92188.2875956,1904.8052,-313,-106,169,-3,125,-70,-14,-102,0
92188.2905961,1904.8082,-240,-131,225,32,133,-29,-23,-108,0
92188.2931577,1904.8107,-333,-176,-110,24,145,-32,-21,-151,0
92188.2954459,1904.8130,-245,-217,-303,23,172,-26,-53,-131,0
92188.3197888,1904.8374,-212,-121,53,7,158,-42,-15,-146,0
92188.3222828,1904.8399,-287,-108,62,-19,155,-35,4,-126,0
92188.3241473,1904.8417,-109,-22,-156,-15,120,-9,-6,-113,0
92188.356479,1904.8741,-149,-54,-376,-26,93,-21,-41,-91,0
92188.3582426,1904.8758,-385,-137,-296,-4,74,2,-15,-69,0
92188.3602682,1904.8778,-403,-83,-154,18,32,25,-11,-91,0
92188.362609,1904.8802,-475,-194,-69,19,15,3,19,-96,0
92188.3646523,1904.8822,-1001,-153,-137,23,27,-25,20,-96,0
92188.3740393,1904.8916,-809,-98,157,36,73,-47,30,-48,0
92188.3940629,1904.9116,242,-253,282,42,64,-68,6,-21,0
92188.3964924,1904.9141,344,-226,421,31,25,-71,-33,-23,0
92188.3993903,1904.9170,387,-164,160,32,27,-92,-20,-20,0
92188.4296199,1904.9472,673,-5,183,15,29,-103,-25,-27,0
92188.4314177,1904.9490,708,-111,288,26,32,-103,-31,-13,0
92188.4331255,1904.9507,658,-164,232,5,8,-127,-33,-6,0
92188.4351177,1904.9527,578,-158,157,20,0,-184,-21,1,0
92188.4366396,1904.9542,514,-86,197,35,14,-233,-3,-4,0
92188.4386501,1904.9562,628,23,318,13,58,-209,23,8,0
92188.4836494,1905.0012,798,127,565,5,53,-205,12,1,0
92188.4856088,1905.0032,800,167,626,-24,47,-214,9,6,0
92188.4874345,1905.0050,727,296,290,-36,44,-185,-38,10,0
92188.4892604,1905.0068,673,290,592,-6,22,-208,-73,-23,0
92188.4908389,1905.0084,666,251,997,-15,22,-233,-117,-51,0
92188.493324,1905.0109,807,335,631,-11,28,-219,-87,-8,0
92188.522085,1905.0397,951,356,924,22,30,-215,-51,9,0
92188.5260021,1905.0436,601,257,478,35,35,-200,-5,-13,0
92188.5296107,1905.0472,541,82,414,53,50,-165,-10,-51,0
92188.5568666,1905.0744,385,121,843,34,53,-154,-28,-58,0
92188.5590287,1905.0766,398,158,954,39,75,-121,-54,-39,0
92188.561049,1905.0786,276,82,431,1,51,-87,-92,-81,0
92188.5635325,1905.0811,500,43,454,15,42,-98,-133,-96,0
92188.5652256,1905.0828,400,13,781,7,29,-107,-152,-58,0
92188.5670526,1905.0846,335,18,809,22,8,-110,-159,-24,0
92188.5977949,1905.1154,175,-53,1062,10,11,-104,-120,-32,0
92188.5997724,1905.1173,71,-85,813,17,-3,-49,-129,-33,0
92188.6027205,1905.1203,-18,-96,1126,42,-33,-29,-115,-39,0
92188.6049962,1905.1226,91,13,1039,55,-13,-36,-129,-63,0
92188.6071051,1905.1247,64,39,873,38,33,-62,-112,-34,0
92188.6092446,1905.1268,151,71,977,4,45,-57,-129,-10,0
92188.6356653,1905.1532,242,9,980,2,62,-36,-136,-33,0
92188.6379307,1905.1555,160,36,1148,-38,71,-14,-166,-28,0
92188.639883,1905.1575,172,-47,1338,-37,69,3,-144,-64,0
92188.6419186,1905.1595,47,-105,934,-50,68,35,-149,-56,0
92188.6493915,1905.1670,126,-37,781,-57,74,60,-145,-43,0
92188.6576255,1905.1752,128,-2,693,-52,58,9,-119,-49,0
92188.6715662,1905.1891,87,2,733,-60,23,-7,-120,-51,0
92188.6732114,1905.1908,130,-11,876,-73,12,-20,-165,-89,0
92188.675011,1905.1926,201,46,483,-69,22,-16,-173,-118,0
92188.7062551,1905.2238,134,135,467,-36,-2,-6,-156,-147,0
92188.7089338,1905.2265,85,155,508,-55,-35,-45,-119,-158,0
92188.711504,1905.2291,80,146,-21,-106,-38,-47,-102,-154,0
92188.7395119,1905.2571,95,51,-57,-87,-49,-62,-85,-179,0
92188.7412041,1905.2588,87,91,174,-98,-69,-50,-89,-180,0
92188.742973,1905.2605,-264,74,112,-24,-109,-61,-111,-185,0
92188.745035,1905.2626,-278,-22,452,-13,-106,-59,-104,-175,0
92188.7472265,1905.2648,-221,-97,494,-1,-113,-62,-113,-187,0
92188.7491369,1905.2667,-140,-133,119,12,-130,-83,-81,-200,0
92188.7729764,1905.2906,52,5,147,26,-104,-109,-85,-209,0
92188.7746138,1905.2922,12,109,-112,34,-65,-149,-88,-230,0
